date,aave,algorand,amp-token,arweave,avalanche-2,axie-infinity,basic-attention-token,binance-usd,binancecoin,bitcoin,bitcoin-cash,bitcoin-cash-abc-2,bitcoin-cash-sv,bittorrent-2,blockstack,cardano,cdai,celo,celsius-degree-token,chainlink,chiliz,compound-ether,compound-governance-token,compound-usd-coin,convex-finance,cosmos,crypto-com-chain,curve-dao-token,dai,dash,decentraland,dogecoin,ecash,ecomi,elrond-erd-2,enjincoin,eos,ethereum,ethereum-classic,fantom,filecoin,flow,frax,ftx-token,gala,harmony,hedera-hashgraph,helium,holotoken,huobi-btc,huobi-token,internet-computer,iota,kadena,klay-token,kucoin-shares,kusama,leo-token,link,litecoin,loopring,magic-internet-money,maker,matic-network,monero,msol,near,nem,neo,nexo,okb,olympus,pancakeswap-token,paxos-standard,polkadot,quant-network,radix,ripple,shiba-inu,solana,staked-ether,stellar,sushi,terra-luna,terrausd,tether,tezos,the-graph,the-sandbox,theta-fuel,theta-token,thorchain,tron,true-usd,uniswap,usd-coin,vechain,waves,wrapped-bitcoin,zcash
2021-03-20,3872422958.6464133,2730268547.4345284,845329401.487112,707062181.4706514,4052472949.564299,233526138.1765357,1477940022.34672,2687318838.190741,34075988955.572,909672981232.695,8343575498.1623745,278353636.49463487,3355898384.175381,1312630777.2819145,1206657694.5335166,34807711311.18341,2208345119.641283,325746563.75368625,1693221514.152928,10413462200.912037,2725361094.3569345,2281957594.5971475,1654821754.8533835,2224241388.5416255,,4453956789.433894,5157620921.654221,570951339.2618246,2403341419.9671526,1899816017.5548613,1072327795.211402,6301818302.513211,,1828022893.6914074,1947380482.7112417,1939976624.8416855,3331538598.328091,175104610461.3289,1198118305.3844724,881737489.5589448,4105073993.051121,839191646.452341,92653243.63692476,2998077674.2067027,161176878.53107426,905352548.2044768,2193111716.1199946,554546676.9878316,1240316817.3942866,1372799696.5752478,2192853615.907947,,3103828239.220297,43058196.06918276,0.0,333413417.3543875,2898133595.878746,1681271790.4160607,0.0,11191901186.952873,612342454.3132286,,1586479035.23803,1701413209.8195937,3478868872.5557756,,1672462453.0990467,2884904048.586409,2613386035.573805,1322534010.1943185,3287082697.700063,,1139772634.8044083,632085792.6696155,31284522887.646133,514624575.7966902,,17985336371.712257,0.0,3167898411.5511127,277616938.5501502,7524664543.868999,2372342894.4696846,6864099202.746166,1075144353.0640366,32982137796.663868,2713256750.110259,1741122844.0855663,348321814.5786359,0.0,6874368171.890906,1091887171.3638852,3520508872.2565956,250903056.9589569,14488105451.6273,8367172118.333111,4426062531.22095,860380972.1670482,6718896588.741991,1366109715.069208
2021-03-21,3882293230.8741817,2653964252.9259133,900318428.4878626,844871369.5641806,3700839618.1879177,212044066.50107738,1379036351.4652164,2718157443.195791,34323767445.91522,912419534192.7384,8443912707.320968,281826940.42398256,3230145431.7732406,1590407012.503249,1106895068.0141108,32472223364.877155,2196420579.0916157,316705801.6870588,1605484198.7746224,10359062931.07025,2441075661.8599563,2285511973.705124,1571308911.179262,2328105068.245016,,4225239339.311463,4607935730.15214,571619566.3748903,2404059622.313452,1921277332.7602174,1011503064.9097403,6390601928.933481,,1602682675.2470496,2007290193.120501,1751897096.170688,3502322587.8466773,175328034852.9555,1205116492.4632132,920374710.7251937,4088598769.3497734,831892425.3717997,92436864.91304584,2996793325.226415,162551974.0669066,896685144.6514663,2034571155.0997527,519884588.84861743,1179168048.6756985,1367395989.8164577,2208651626.8544292,,3308032369.448753,55604408.66927682,0.0,330473254.6389281,2953495808.51052,1686476293.5060914,0.0,11186884042.856777,608989635.7958766,,1623074119.2933786,1620295550.7778623,3483141381.4020195,,1712258224.722918,2771818642.393167,2554841490.171814,1268151008.0305123,3274188198.9719534,,1162685714.925017,669855110.4603132,30833896350.556534,479872978.1626076,,20340050661.972828,0.0,3203611118.654401,271693790.5297986,7944063384.678211,2289489624.302996,7160250771.272173,1090872875.0470748,33224108522.51635,2802293674.9203653,1768339999.1597855,311761877.0081091,0.0,7035551054.945502,1134999168.8425653,3686540846.1177526,251001192.8211753,14000650511.692873,8410377440.307384,4912882985.124497,859221896.1523387,6715103271.069949,1422343851.7075815
2021-03-22,3844802805.448147,2590197139.5116324,870258356.5194234,785870804.4957008,3543136888.2874117,215151486.49898133,1388373211.1857066,2719060588.317477,34436142658.25225,904040081005.2135,8264553069.223453,279185567.8911653,3177774514.963657,1990063505.845801,1138119990.287692,32030601194.181625,2214074149.2418976,312098787.4739158,1611487641.6667528,10218302969.998972,2504904586.23831,2294135142.49587,1522056740.5368698,2294407696.485036,,4131302729.852306,4719221288.845441,552249778.617397,2433860484.81195,1868442273.1627884,1086451315.0063605,6221695509.116213,,1572236290.9128952,2013989594.3466458,1919777081.0486255,3346925158.885594,173323250373.72794,1175725882.2383912,896902605.4067762,4054926552.540708,800129468.5488176,93009319.11078748,2947836077.707883,155114864.14520988,1362155120.5118551,2170380374.6323566,610017885.449318,1180311672.6763577,1355701156.7795653,2148303281.263861,,3284086776.44664,55346300.72382845,0.0,336811678.91626495,3042874643.3856215,1713151568.5359137,0.0,11004686273.375355,583601532.5177444,,1599452821.0119617,1606128436.9188614,3500511566.280494,,1650993141.5671856,2770764477.4389215,2524291266.9035683,1282133077.6723156,3199421933.444533,,1191889274.290665,678121474.1538533,30247791698.986794,487807137.3099914,,20117962965.01229,0.0,3214471950.12147,268360970.46745184,7717274732.0685005,2217403112.0227575,7533299093.732447,1123643984.3432043,33418516971.34246,2685340955.352655,1747323404.2733874,326222933.03160053,0.0,8028584882.19851,1104417016.2167282,3783244121.2739315,252828337.91540137,14400444076.131569,8600477066.971926,5142729861.609817,839517466.0607532,6661488320.362703,1364428510.1472404
2021-03-23,3533844974.2941766,2427360104.782626,818251993.8163815,847197247.2531165,3181007655.6792774,188525089.28674322,1377077808.1698208,2817956904.568347,33389518047.683033,855499932608.0442,8031297946.236739,294659231.02675736,3223841211.8795314,1875373270.173936,1118884181.1391568,29930396684.70035,2205995551.2639637,317897486.44018555,1577051309.3306155,9593512473.861843,2325266528.1744123,2208824671.907778,1431742243.2068799,2261431056.3995433,,3884614900.3103323,4496613747.870069,507764154.73225474,2447169602.288018,1759921423.1979368,1028827736.4313967,6024000534.955325,,1309223503.2725961,1974998889.0996583,1708941459.00026,3305381997.757834,163812962404.9409,1150091601.2823246,856964901.653903,3858515923.7268834,709575728.0144033,90636668.81914876,2756348886.9582877,139763917.50486147,1229202631.8816378,2032031372.250111,556882532.6930991,1127241745.7846696,1270197541.779337,1992877831.9550254,,3472790294.0063457,50996767.051637605,0.0,328941801.18483394,3347314095.854041,1699349343.103252,0.0,10468356855.461945,549952777.6199473,,1500212385.8418472,1473273484.1203265,3302718566.5422535,,1493780368.9927795,2792100917.283708,2433732535.945026,1155715193.725977,3083085754.780251,,1285074582.7079856,652474056.0178196,29147726712.19414,461539601.37608415,,21326588255.102013,0.0,3350180021.0444107,249869389.1635576,7576405999.057627,2050535652.7052555,6622603575.8048315,1146794821.2309773,33324237540.08053,2634650891.689246,1608707887.6411245,319320883.9215884,0.0,8611340237.032333,1035875991.8905314,3624460597.119315,250661340.34837896,14449427361.09275,8601678385.705904,4900959452.726233,831590067.1197761,6284140766.04273,1295671048.1298208
2021-03-24,3477074952.5042624,2446772623.285341,795326006.7298181,794040785.0860529,3090637185.937944,179752992.150197,1331262847.1842806,2854075647.5975924,33245744768.004684,859204355653.1033,8079292032.928435,411784149.2872121,3369122650.5683527,1711921018.3304534,1132385739.2612476,30410721428.052563,2221780252.3164577,305333614.9935125,1596893820.4022932,9409506069.02353,2293541469.8966303,2261535699.5325212,1368296867.7292864,2401228036.990376,,3780589274.794974,4534558007.715937,625133006.1709969,2461780685.157905,1757431434.9633496,954691402.1574768,5854147232.673777,,1352896288.8263347,1916910771.9128773,1601570510.4196866,3306999648.2518964,162436281915.67273,1204490448.334377,815970677.2964141,4184227216.964343,726830855.5363754,90673376.11249547,2748972008.1557913,151600956.75935772,1248474185.8080783,2127894132.5850275,508082978.53024447,1199220813.3272398,1286755892.1605222,1977811435.2820258,,3921420333.9240084,47122096.201029636,0.0,328002566.98352146,3218827966.1484346,1703852414.9241967,0.0,10517499459.172785,550441556.9457511,,1533768885.9031687,1402629565.7224002,3292107594.8553286,,1471179049.6565738,2763664036.598334,2439962688.043681,1152794792.3791928,3074716176.0032163,0.0,1341771161.1089332,661307716.0459306,28311163365.374283,473688550.98585576,,21384942044.747375,0.0,3205888759.9955835,250119746.49815717,7635728375.358939,1937723288.4000912,5775023155.799002,1179634148.176896,33492393515.65373,2659104690.5242915,1560149778.5311625,331381170.4776969,0.0,11129156631.12704,1008775832.0355725,3540050308.8256903,258947970.10643113,13555768076.329525,8696277006.43429,4571276841.909323,965789719.07449,6336323355.791423,1263185679.3296785
2021-03-25,3267983470.568728,2291999596.628655,748004401.2163342,730808796.3120027,2832246160.22595,177954755.38000184,1258118210.8379364,2803704455.0096583,32604810727.288204,831892813280.0,7574931823.9526615,450721464.8893379,3087809398.795101,1825136824.2298546,1074715973.0184095,28862532466.997936,2259770279.3276587,284967183.7977519,1540207094.390494,8733308593.739452,2218329267.2004104,2229835055.606028,1319611639.7222111,2490191921.80782,,3565819845.3857517,4665177623.369486,549400890.4614984,2467885095.582563,1633662365.1563594,960676008.6727489,5696994794.1708975,,1255589043.2764068,1796617091.4994798,1701560521.2778063,3000745266.527392,154905350616.46143,1125139186.8148768,735652655.5566759,4435502436.277765,708213922.757551,91016013.27577123,2593880017.7016807,147257268.49722892,1516242704.4566636,2027746714.7208104,447270088.510994,1110963041.5460126,1247280941.2703965,1950582309.4744134,,3359736446.6535063,53169398.52531493,0.0,307436075.6853413,3296212377.887729,1701740076.164131,0.0,10091139384.081993,501702596.7596992,,1395790092.405103,1378620585.8765182,3207312526.7873406,,1358362378.819588,2519096838.7549143,2388076429.985055,1114718213.3679867,2955608865.425087,0.0,1449906869.3841965,666970994.4857187,25432978167.967968,429383524.4338316,,18979597378.317936,0.0,3109322133.57852,238996035.05503035,6969325985.385364,1753336966.1126273,5631710855.530078,1204752509.428575,33753018839.025417,2615488009.0276384,1455812343.960214,330897851.85359406,0.0,9621030847.59199,910613055.1919261,3384549988.025761,274260800.9595081,12147801448.16311,8785807240.656567,4700933185.344224,929331957.9027663,6149697942.059601,1182572497.999628
2021-03-26,3429223486.616736,2299905937.4822836,728926011.263727,754767247.1644759,2774731186.618889,167415768.33425266,1227043893.589902,2781736097.4086895,30737070312.51405,814572196419.0581,7503557474.792619,473540254.0887046,3044654422.514215,1813808328.7172556,1052698970.1569223,29814626384.879032,2248189185.140764,263317140.30585688,1575571788.2587843,8984063352.733791,2178866127.627193,2220118836.918944,1368009488.4600751,2504688706.754626,,3453813729.5353336,4390667240.244124,518479828.40946215,2481842029.7792034,1603375064.563561,918263412.536599,5583386971.758897,,1308749048.4707305,1794385077.342138,1659500507.7830265,2974718689.5599346,155253366769.48706,1092334383.4697418,697869319.306327,4643066174.039966,706871113.7985729,87949324.31376056,2457411619.8552227,150557085.1907107,1415399208.403381,2005075795.9632435,449998179.2604078,1165871627.4600053,1222613121.5771995,1923367885.946602,,3148678513.833599,56930125.1131128,0.0,296292397.96673936,3110525400.822844,1709278124.4500751,0.0,9726718714.314917,476083395.77258897,,1442076472.5363905,1275258786.148027,3262052431.0640097,,1338633348.749711,2436053866.317285,2309796403.237394,1155790329.723774,2765275644.17647,0.0,1434700088.9037428,670581587.244185,24665722580.464127,425272408.2030753,,19915963288.017178,0.0,2936908025.498516,239259141.2563055,6924579307.134675,1747537787.744315,5533777912.502242,1221423034.1564193,34251779647.62527,2540730870.902493,1383778231.1711173,338854544.6962578,0.0,11122231332.15585,938422616.5904206,3370893173.284434,276305482.766893,11689700974.227888,8939026056.317327,4480996584.851715,889468941.5756716,6040406932.95591,1141825809.4565105
2021-03-27,3794691440.7670364,2473377260.8762226,766650183.8950543,968532728.5010594,3047579330.7484503,213027272.10229224,1355446576.1751297,2867589371.275843,33266989371.95505,870943616525.2384,8031756131.441532,500213219.377151,3208178658.6226773,1999410069.6023633,1089108387.5690784,32844904439.908367,2249849095.888541,291651633.72484535,1582364880.6154308,9642552077.533354,2329194766.988534,2310180186.0299463,1400081428.6732874,2554545864.333291,,3811657758.0326233,4536583397.474361,571076788.9136434,2509150775.6341906,1729542484.0597634,1001453841.3845359,5884483930.448311,,1455159713.0136669,2067250150.4815729,1814897056.615175,3373137745.786265,165769096915.8016,1156489881.3095899,794703999.9900938,6497594267.127263,822343901.5299224,89551137.65556988,2675762362.893422,171818117.3725425,1405905696.1532052,2251279787.0382576,527228933.31051445,1563615343.6007624,1296676383.7650876,1992696579.5437446,,3426083675.9634457,63063038.72599462,0.0,333714363.0934398,3443264890.369642,1734816697.5128129,0.0,10347084364.712097,530376674.72503525,,1520751190.2774725,1424040624.716852,3358375335.2336617,,1521350770.7147515,2675202846.4601274,2487112897.3253665,1265917848.4055,2899646140.175914,31868483.2586584,1770566764.263299,725211886.7912716,27422682638.559383,446975232.0567037,,22064125344.92486,0.0,3351182267.3757315,253962043.8109693,7425907501.160682,1999437050.4453182,6246604345.143666,1260658454.932261,34160578764.904675,2716333372.515583,1617629144.685702,357224245.83979875,0.0,10527777526.18174,1162148481.3137157,3943592647.2193675,277802392.2612434,12706597404.216812,9190723582.804007,4951031148.920697,1028584836.723817,6409817629.474931,1230007589.4613688
2021-03-28,3697349873.861876,2567845131.175453,775546005.495326,1081581498.076118,3010231170.663643,204890283.2182396,1364079459.368041,2925794917.109047,35557323018.355255,883639908079.112,7947463251.965082,468763680.4129901,3174465810.085397,2157208180.9435687,1129575139.4665666,32047370096.891193,2226255893.9146247,286015462.80034155,1588775883.2053556,9499705001.685078,2384670508.7798605,2331465108.7907577,1384785027.7820258,2170928103.2940187,,3795323110.4527993,4385903783.09735,684383037.567318,2523311552.7080574,1723928383.5651066,1045599297.0673419,5903457016.164592,,1724110026.576698,2172412110.2048683,1839269422.470277,3321768529.210986,167830859343.26297,1163120363.2440522,777074310.223398,6881958025.500205,770989098.2545917,89465900.19074355,2744321195.5007296,180201059.08503783,1310819482.7803285,2243337523.5154476,673910087.8590814,1513134732.7571728,1328851936.9064026,2010026588.3074791,,3323704160.615678,64412877.59487548,0.0,331997929.9220646,3597418782.7528796,1729254916.8495598,0.0,10436872178.020174,515964574.6403097,,1650595050.6210794,1424197114.715014,3357921796.3348627,,1497476797.2225037,2702581728.905161,2468777207.0843863,1236820374.0972552,2882226373.564312,54189033.63375489,2139037433.9940734,753734436.1874918,27089061053.658455,431871050.57662445,,21355008174.592804,0.0,3771290169.893073,260434639.27532497,7373518194.810021,1925972175.8591194,6310243781.989044,1282823450.4043198,34352055426.641773,2666907538.812116,1525282985.5897403,414015011.35141784,0.0,10072037914.98309,1233216582.581445,3884557146.6435847,278290729.5286622,12447804532.67711,9241550921.930456,4947619717.921393,1004147540.034363,6554081975.525009,1237268183.1788514
2021-03-29,3630532801.707834,2730774220.2485876,740057630.6347406,998798753.7701099,3096467703.752253,230413879.99087185,1389781674.622127,2957459542.5493193,35191137407.00582,881658365165.4386,7854744917.386432,451505844.7189912,3144051103.138626,2042799485.2811687,1113043947.6808321,32325698647.06058,2214208546.801382,288293845.87280476,1547476290.2123628,9406225172.489815,2438692348.1984444,2230149019.1313424,1384090488.2980654,2268627531.9724145,,3900283850.3439875,4349423986.085889,658954804.3651642,2539056512.5027833,1759343270.1666622,1240547398.6079917,5951664140.733106,,1596963099.259346,2080241242.761031,1964417083.9474099,3320735054.6477532,165136267244.74615,1169884477.8489988,856777166.3555765,6538931657.397925,825100590.4109663,90266443.9533972,2744623653.7388754,179549529.28294584,1607512622.394741,2240949490.03508,648364593.2453306,1526165474.8243167,1317757933.671907,2092816645.1262739,,3293539821.436524,62925436.41076204,0.0,332176555.6690223,3920733486.78997,1740663650.7958105,0.0,10429875799.829453,519031045.9842356,,1580132568.6744828,1458295552.8106945,3516279087.8215857,,1571030375.260496,2807125970.2086754,2669950936.065111,1196313522.386914,3090720807.929275,49249636.333721116,1998651964.9847538,773564691.1554295,26696743152.38159,433445284.0333522,,21432144969.583668,0.0,4113483387.3563585,256021254.8771203,7638007762.320419,1806188143.9532433,6185864067.911699,1342410984.8176916,34517638312.32731,2738100283.973803,1882332913.3220592,464861590.80112684,0.0,10861063685.97106,1207653245.7645965,3858188773.590308,284617086.39733833,12283892592.358412,9322682836.727589,5028631607.629971,998065975.3279378,6516381935.836412,1333295179.290177
2021-03-30,3819284482.3876114,3156888135.150017,768050567.9313624,1064595718.8295386,3232747521.9147644,265947670.99071264,1444088014.7520998,2957559151.470895,36098144608.50617,914256030003.9105,8221218056.45341,441203025.3808769,3287106050.7093415,2125472821.3269126,1113726603.767698,32610354120.00388,2252293110.266948,348784753.175561,1571979590.6766665,9934584899.560339,2418308302.9768815,2446642771.106476,1554827054.4627633,2318652047.7775016,,4067372480.301988,4681563633.82416,786846837.0621892,2538866678.517098,1824166588.8811119,1220890814.2631195,6015830049.03406,,1514794550.1161966,2115384438.8990874,1969801035.6291008,3459527172.807295,177681544752.79587,1238500054.997143,937648045.9737805,6678047061.904777,910191599.7684728,92554057.57447357,2911402302.557636,175030391.77090216,1598961390.7334533,2424276402.4959865,659850015.4882835,1937080504.4695542,1368717462.2588463,2246703007.0436463,,3507103217.4522414,66689795.585683785,0.0,345272363.8540871,4179365113.011882,1725070132.9019852,0.0,10996119742.031507,572202865.5104884,,1609873119.4487028,1622278387.6970935,3555835406.7683063,,1639928547.1024578,2935499867.3515525,2718313377.8818226,1266781844.9074388,3354439118.5294366,48061324.629683144,2070611451.8161924,792854667.633143,28459955993.64965,463539663.53824157,,22045519279.43919,0.0,4300363980.9466915,275561311.61895466,7831831941.244113,1885920832.6867192,6323747203.000586,1341530645.993687,34442618504.2592,2966208003.3486686,1840118003.1031404,461543979.4866232,0.0,11149966995.53014,1313508432.2444372,3947313243.3369184,290779549.915759,12824384282.71179,9186046430.105196,5061836782.300316,1053962987.248397,6835623895.769593,1387423530.1106074
